소장구분,소장품번호,세부번호,유물명,한자명칭,국적/시대,재질,용도,크기,출토지,지정구분,설명
국립1-전주-전주,3131,0,細形銅劍,세형동검,한국-청동기,금속-동합금,군사-근력무기-도검,"현재길이 23.6,너비 2.2,두께 1,자루길이 3.9",전라북도-익산시-웅포면 입점리 산 192,,"細形銅劍전북 익산시 웅포면 입점리 산 192에서 2分된채 수습된 細形銅劍이다.등날은 基部 아래까지 내려와 있으며, 劍身 1/3지점에 結入部가 마련되어 있고, 띠홈을 갖추고 있다.날에서 슴베로 이어지는 밑동은 斜線으로 이어져 있다. 칼끝이 결손되었으며 刀部도 결손이 심한 상태이다.부분적으로 박리되었으며, 좀구멍도 있어 상태 그리 양호하지 못한편이다."
국립1-전주-전주,3165,0,磨製石劍,간돌검,한국-청동기,석-점판암,군사-근력무기-도검,"현재길이 33.9,너비 4.7,자루길이 9.3",전라북도-남원시-금지면 방촌리 864-1              ,,"磨製石劍전북 남원시 금지면 방촌리 533에서 2分된 상태로 발견되었다. 粘板巖製의 一段柄式 石劍으로 全面이 곱게 마연되어 있다. 劍身은 비교적 긴편으로 등날이 基部까지 서있어 斷面이 마름모꼴이다. 검코와 슴베의 양끝은 절단후 마연하여 마무리되어 있다. 基部에서 슴베로는 약간의 둔각을 이루며, 타원형이다. 슴베의 단면은 슴베의 전체적인 모양은 ""H""形을 이루고 있다. 칼끝과 자루끝 일부가 결손되었으며, 兩刀가 전체적으로 조금씩 결손되어 고르지 못하다."
국립1-전주-전주,3366,0,靑磁牡丹紋접시,청자모란문접시,한국-고려,도자기-청자,식-음식기-음식,"입지름 17.2,바닥지름 6,높이 5",전라북도-부안군-보안면 유천리 250~19,,
국립1-전주-전주,3558,0,白磁접시,백자접시,한국-조선,도자기-백자,식-음식기-음식,"입지름 18,높이 5.5",전라북도-부안군-상서면 감교리,,
국립1-전주-미등록,1,0,운암출토구석기,雲岩出土舊石器,한국-구석기,석-기타,산업/생업-선사생활-생활구일체,,전라북도-임실군-운암면,,"이 석기는 임실군 운암면 금기리 출토로, 돌도끼이다."
국립1-전주-미등록,2,0,두귀항아리,兩耳附壺,한국-신석기,토제-연질,식-음식기-저장운반,,전라북도-군산시-가도패총,,"두귀가 달린 항아리로, 이 두 귀는 운반의 편의를 위해 달린 것이다. 항아리의 등장은 잉여산물이 등장했음을 알 수 있게 해준다."
국립1-전주-미등록,3,0,갈판,갈판,한국-신석기,석-화강암,식-가공-가공,,전라북도-군산시-가도패총,,"갈돌과 갈판은 곡식을 빻는데 쓰이는 도구로, 갈판에 곡식을 어느 정도 놓고 갈돌로 밀면 곡식의 껍질이 벗겨진다. 이 갈돌과 갈판은 농업의 시작을 알 수 있게 해주는 중요한 유물이다. "
국립1-전주-미등록,4,0,갈돌,갈돌,한국-신석기,,식-가공-가공,,전라북도-군산시-가도패총,,"갈돌과 갈판은 곡식을 빻는데 쓰이는 도구로, 갈판에 곡식을 어느 정도 놓고 갈돌로 밀면 곡식의 껍질이 벗겨진다. 이 갈돌과 갈판은 농업의 시작을 알 수 있게 해주는 중요한 유물이다. "
국립1-전주-미등록,5,0,붉은간토기,紅陶,한국-청동기,토제-연질,식-음식기-저장운반,,전라북도-진안군-정천면 갈룡리 농산,,적색마연토기라도 하는 붉은간토기는 토기표면을 곱게 마연한 것이 특징이다. 이 마연토기가 발굴된 곳은 진안 용담댐 수몰지구 중 농산유적이다.
국립1-전주-미등록,6,0,붉은간토기,,한국-청동기,토제-연질,식-음식기-저장운반,,전라북도-진안군-안천면 안자동,,적색마연토기라도 하는 붉은간토기는 토기표면을 곱게 마연한 것이 특징이다. 이 마연토기가 발굴된 곳은 진안 용담댐 수몰지구 중 안자동 9호 석곽이다. 
국립1-전주-미등록,7,0,간돌검,磨製石劍,한국-청동기,석-기타,군사-근력무기-도검,,전라북도-진안군-모정리 여의곡,,"간돌검은 청동기시대의 생활용구 중의 하나로, 청동기문화의 대표적인 석기유물이다. 마제석검·돌검이라고도 한다. 간돌검〔石劍〕은 버들잎모양의 검신(劍身) 양 측면에 날이 세워져 있으며, 검신의 횡단면은 마름모꼴 또는 볼록렌즈형인 석기이다. 그 종류는 손잡이부분의 형태에 따라 크게 두 가지로 분류된다. 손에 쥘 수 있는 자루가 달린 유병식(有柄式)과 자루를 꽂을 수 있는 슴베가 붙은 유경식(有莖式)이 그것이다. 유경식 돌검에는 나무로 만든 자루가 있었다는 주장이 있으며, 일부에서는 이를 돌창〔石槍〕으로 보기도 한다. 기본적으로 손잡이의 모양에 따라 두 종류로 분류된다. 그리고 검신의 피홈〔血溝〕, 자루의 단(段)이나 마디, 슴베 끝의 홈과 같은 다양한 요소에 따라 형식이 세분된다.간돌검의 용도는 분명치는 않으나, 검신의 양 측면에 있는 날을 사용했을 것은 틀림없다. 또 집터에서 출토되는 것이 적지 않고, 한 집터 내에서 여러 개의 돌검이 출토되기도 하며, 날에 흠이 있는 것도 있어서 실생활에 많이 쓰였음을 알 수 있다. 다만, 어떤 기능을 가진 도구였는지는 아직도 명확하지 않다. 한편, 무덤에서 출토된 돌검 중에는 실용품으로 볼 수 없는 형태의 것도 있다. 김해 무계리고인돌이나 울산 동부리돌널무덤〔石棺墓〕에서 출토된 것은 매우 장식적인 것으로서, 비실용품 돌검의 대표적인 예이다. 이와 같이 무덤에서 출토된 돌검 중 실용품이 아닌 의기(儀器)로서의 돌검은 무덤에 껴묻기〔副葬〕위해 만들어진 것으로 보인다. 석재를 마연하여 만든 이 석기는 구석기이다. "
국립1-전주-미등록,8,0,간돌검,磨製石劍,한국-청동기,석-기타,군사-근력무기-도검,,전라북도-진안군-모정리 여의곡,,진안군 모정리 여의곡에 출토된 간돌검이다. 
국립1-전주-미등록,9,0,목단지,土器長頸壺,한국-원삼국,토제-연질,식-음식기-저장운반,,전라북도-남원시-송동면 세전리,,남원시 세전리 주거지에서 나온 목단지이다. 
국립1-전주-미등록,10,0,손잡이달린발,把手附鉢,한국-원삼국,토제-연질,식-음식기-음식,,전라북도-남원시-송동면 세전리,,남원시 세전리 주거지에서 나온 손잡이 달린 발이다. 
국립1-전주-미등록,11,0,두귀달린시루,,한국-원삼국,토제-연질,식-취사-취사,,전라북도-남원시-송동면 세전리,,"시루는 솥 위에 올려놓고 떡·쌀 등을 찌는 데 쓰는 둥근 그릇이다. 우리나라에서 출토된 시루 중 가장 오래된 것은 청동기시대의 유적인 나진 초도패총에서 출토된 것이다.이어서 초기 철기시대의 유적인 평안북도 대평리유적에서도 출토되고, 삼국시대 고분에서도 여러 개가 발굴되었다. 또한, 고구려시대 유적인 안악고분벽화·약수리벽화 등에 시루에서 음식을 다루는 그림이 있다.이러한 사실에서 우리나라에서는 원시농경시대에서부터 사용하였음을 알 수 있다 "
국립1-전주-미등록,12,0,토제말,土製馬,한국-원삼국,토제-소조,종교신앙-민간신앙-동신신앙,,전라북도-남원시-송동면 세전리,,토제말은 마을의 안녕을 기원할 때 산 말을 대신하여 제물로 바친 대용품이다. 말의 목은 대부분 없는데 그 이유는 말의 목을 베서 제사를 지냈기 때문이다. 
국립1-전주-미등록,13,0,귀때토기,注口土器,한국-원삼국,토제-연질,식-음식기-저장운반,,전라북도-고창군-예지리,,"귀때토기는 귀때가 달려 있는 신석기시대와 백제시대의 토기. ‘주구토기(注口土器)’라고도 한다. 귀때란 안에 담긴 액체를 따를 수 있도록 그릇 입술의 한 쪽을 삐죽이 내밀게 한 것을 말한다. 이러한 귀때가 달려 있는 토기는 신석기시대와 백제시대에 나타난다. 신석기시대의 것으로는 이른 시기의 유적인 부산 동삼동·영선동패총에서 출토되었다. 영선동의 귀때토기는 N자형의 덧무늬〔隆起文〕 또는 짧은 생선뼈무늬〔魚骨文〕가 아가리에 시문된 둥근 바닥의 사발〔碗〕로 입술 바로 아래에 작고 짧은 귀때가 내밀어져 있다. 동삼동패총의 목도기(牧島期)에서 출토된 귀때토기는 영선동의 것과 형태는 같으나, 단지 무늬가 없는 것이 차이점이다. 이 들 귀때는 토기 안쪽에서 기벽을 밖으로 밀어내어 만들어졌다. 백제의 귀때토기는 바리〔鉢〕와 주기(注器)의 형태가 있다. 바리는 전라남도 보성에서 출토되었다고 전해지는 것으로, 형태가 바가지와 비슷하며 황갈색의 와질(瓦質)이다. 주기는 어깨가 넓고 납작바닥을 가진 몸통에 꼭대기는 보주형(寶珠形) 꼭지로 장식한 특이한 형태의 그릇이다. 신석기시대 토기와는 달리 어깨부분에 귀때가 내밀어져 있는데, 귀때가 한 쪽에 있는 것과 양 쪽에 있는 것의 두 가지 종류가 있다. 회색토기로 정선된 바탕흙으로 빚었다. 이러한 백제시대의 귀때토기는 손잡이가 달려 있는 것도 있어 주전자로 사용하였을 가능성이 매우 높다. 신석기시대와 백제의 귀때토기는 시간상·형태상 거리가 멀기 때문에 양자는 상호관계가 없는 별개의 토기이다."
국립1-전주-미등록,14,0,겹아가리토기,二重口軟土器,한국-원삼국,토제-연질,식-음식기-저장운반,,전라북도-고창군-예지리,,항아리의 아가리가 이중으로 되어 있는 토기로 고창군 예지;리 1호 토광묘에서 출토된 것이다.  
국립1-전주-미등록,15,0,그릇받침과 목항아리,器臺와 長頸壺,한국-삼국,토제-경질,식-음식기-음식,,전라북도-진안군-황산리,,"목이 긴 장경호와 그릇받침으로 한조를 이룬다. 진안군 황산리 6호 무덤에서 출토된 것인데, 진안군 황산리는 대가야계통의 이러한 기대와 장경호뿐만 아니라 백제토기도 출토되고 있어 양문화가 접점으로서 매우 주목되는 곳이다.  "
국립1-전주-미등록,16,0,그릇받침과 목항아리,器臺와 長頸壺,한국-삼국,토제-경질,식-음식기-음식,,전라북도-진안군-황산리,,"목이 긴 장경호와 그릇받침으로 한조를 이룬다. 진안군 황산리 6호 무덤에서 출토된 것인데, 진안군 황산리는 대가야계통의 이러한 기대와 장경호뿐만 아니라 백제토기도 출토되고 있어 양문화가 접점으로서 매우 주목되는 곳이다.  "
국립1-전주-미등록,17,0,그릇받침,器臺,한국-삼국,토제-경질,식-음식기-음식,,전라북도-남원시-두락리,,남원시 두락리에서 출토된 가야계 그릇받침이다. 
국립1-전주-미등록,18,0,철사,,한국-초기철기,금속-철,,,전라북도-장수군-남양리,,철사는 철창의 다른 말로 남양리 4호에서 출토되었다. 
국립1-전주-미등록,19,0,평지리 출토 뚜껑합,蓋盒,한국-통일신라,토제-경질,식-음식기-음식,,전라북도-진안군-평지리,,도장무늬가 찍힌 전형적인 통일신라시대의 뚜껑이 있는 합니다. 
국립1-전주-미등록,20,0,덧띠토기,粘土帶土器,한국-초기철기,토제-연질,식-음식기-음식,,전라북도-장수군-남양리,,아가리 부분에 점토대를 덧댄 토기이다. 이 토기가 출토된 곳은 장수군 남양리 일대로 동검 등 초기철기시대의 유물이 다량 출토되었다. 
국립1-전주-국박소장품,1853,0,얼굴무늬기와,,한국-통일신라,토제-경질,주-건축부재-지붕재,,전라북도-익산시-금마면 기양리 미륵사,,"전체적인 얼굴의 표정은 처진 듯한 눈꼬리와 입술의 형태로 보아 어둡고 침울한 분위기인데, 이목구비(耳目口鼻)는 비교적 섬세하게 표현하였음.눈과 눈사의 眉間은 좁고, 눈썹은 미간에서 출발하여 길게 좌우(左右)로 뻗어 있는데 마모되어 분명하지 못하고, 코는 양쪽 눈썹이 만나는 부분과 연결되어서 길게 내려오면서 세워지며 넓어져 콧망울에서 좌우로 두툼하게 나누어짐. 눈은 두꺼운 선으로 눈꼬리가 아래로 처지도록 하였고, 내부는 외곽선을 따라 길게 양각(陽刻)으로 표현하였음. 입술은 좌우로 대칭으로 8字가 옆으로 누워 있는 듯한 모습이며, 굵은 양선으로 두툼하게 나타내었고 가운데의 상하가 붙어 있어 우울하고 삐진 듯한 인상을 줌.입술아래는 수염이 세로로 여덟가닥이 표현되었고, 수염의 아래쪽에는 연기가 피어오르는 듯한 문양이 좌우에 있음. 양쪽의 두빰은 도툼하게 살이 올라 있고, 왼쪽의 귀는 결실되었으나 오른쪽의 귀는 눈꼬리와 뺨사이에 3字 형태로 세워져 있음."
국립1-전주-국박소장품,2353,0,청동제마,靑銅製馬,한국-통일신라,금속-동합금,문화예술-공예-,,전라북도-익산시-금마면 기양리 미륵사지,,"청동으로 제작된 마상(馬像)으로 보존상태는 양호하며 말 위에 마구(馬具)가 얹어져 있는 형태로 표현되어 있다. 표현되어 있는 마구(馬具)로는 고삐, 안장, 말띠, 그리고 안장에 이어지는 다래까지 있는데 도드라지게 덧붙여져 있다.말의 눈과 갈기의 표현은 음각으로 표현되었으며 귀도 돌출되게 한 듯하나 결실되어 분명하지 않다.미륵사지 서원의 서회랑과 북회랑이 만나는 지점에서 서편 기단 내부의 기단토가 깎여나가고 그 위에 퇴적된 회색마사토층에서 출토된 것인데 서회랑의 이 지역에는 회랑의 기단자체를 이동한 흔적이 뚜렷하여 이 유물을 창건당시의 것으로 볼 수는 없다."
국립1-전주-국박소장품,3887,0,석제삼층석탑(石製三層石塔),石製三層石塔,한국-통일신라,석-화강암,종교신앙-불교-공양,,전라북도-익산시-금마면 기양리 미륵사지,,"화강암으로 잘 다듬어진 소탑으로서 3층의 옥개석이 약간 파손되었으나 단층 기단(基壇)에 기단부(基壇部)의 바닥 중앙에는 위쪽으로 지름이 2cm인 구멍이 뚫려 있으며 바닥은 거의 정방형(正方形)에 가깝고 한 변의 길이는 5.6cm임.기단(基壇)의 지대석(地臺石)과 갑석(甲石)은 한 단 꺽임이 있는 형태이며 면석(面石)에는 사면에 안상(眼象)이 중심에 음각면으로 표현되어 있는데 그 중 한 면의 안상 중앙에는 세선(細線)으로 음각(陰刻)된 사각형이 있는데 의미를 알 수 없으며, 1층 탑신에는 격자문(格子文)이 음각되어 있음.탑신은 1층에서 2층, 3층으로 갈수록 체감되는 비율이 그다지 크지 않으며, 옥개석은 수평에 가깝게 이어지고 락수면(落水面)도 직선에 가까움. 옥개받침은 계단상으로 깍은 3단이며, 노반은 한 변이 2.5cm, 높이가 0.4cm인 정방형(正方形)으로 상단이 약간 단이 지며 원형의 복발은 지름이 2cm이고, 그 위에 또 다른 상륜부재(上輪部材)가 있었던 흔적이 있음."
